filename,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec)
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T20:10:53.228302,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T20:22:35.567925,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T20:42:34.058491,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T20:58:27.869811,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T21:18:05.077358,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T21:33:06.209434,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T21:37:29.756604,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T22:00:23.643396,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T22:16:21.077358,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T22:44:45.983019,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T23:15:47.266038,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T23:31:44.850943,84704.15094339622
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T05:02:23.420340,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T06:35:25.759962,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T07:24:09.533547,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T13:33:32.250528,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T14:21:22.892038,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T14:57:17.307132,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T16:19:42.816566,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T17:20:16.627887,64928.6037735849
xa.s12.00.mhz.1970-12-11HR00_evid00017,1970-12-11T18:02:08.929774,64928.6037735849
xa.s12.00.mhz.1970-12-27HR00_evid00019,1970-12-27T03:44:58.630208,23404.98113207547
xa.s12.00.mhz.1970-12-27HR00_evid00019,1970-12-27T06:30:05.498132,23404.98113207547
xa.s12.00.mhz.1970-12-31HR00_evid00021,1970-12-31T02:25:07.206925,67629.1320754717
xa.s12.00.mhz.1970-12-31HR00_evid00021,1970-12-31T11:10:20.716358,67629.1320754717
xa.s12.00.mhz.1970-12-31HR00_evid00021,1970-12-31T15:31:40.565415,67629.1320754717
xa.s12.00.mhz.1970-12-31HR00_evid00021,1970-12-31T15:45:10.376736,67629.1320754717
xa.s12.00.mhz.1970-12-31HR00_evid00021,1970-12-31T18:22:44.112585,67629.1320754717
xa.s12.00.mhz.1970-12-31HR00_evid00021,1970-12-31T18:47:09.471075,67629.1320754717
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T00:10:00.107057,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T05:01:10.597623,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T05:25:20.559887,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T05:47:21.314604,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T06:21:17.390075,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T06:32:04.182528,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T12:23:14.824038,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T12:41:09.390075,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T14:11:44.710830,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T14:50:47.805170,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T16:05:51.050453,74864.60377358491
xa.s12.00.mhz.1971-01-15HR00_evid00022,1971-01-15T20:47:44.861774,74864.60377358491
xa.s12.00.mhz.1971-01-28HR00_evid00023,1971-01-28T02:20:19.101925,70246.7924528302
xa.s12.00.mhz.1971-01-28HR00_evid00023,1971-01-28T11:57:44.384943,70246.7924528302
xa.s12.00.mhz.1971-01-28HR00_evid00023,1971-01-28T15:02:16.083057,70246.7924528302
xa.s12.00.mhz.1971-01-28HR00_evid00023,1971-01-28T19:30:47.026453,70246.7924528302
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T10:52:51.816642,82893.88679245283
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T15:33:16.269472,82893.88679245283
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T16:24:11.363811,82893.88679245283
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T16:42:59.363811,82893.88679245283
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T17:02:15.439283,82893.88679245283
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T17:36:30.835509,82893.88679245283
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T17:47:21.552491,82893.88679245283
xa.s12.00.mhz.1971-01-29HR00_evid00024,1971-01-29T23:01:34.080792,82893.88679245283
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T00:21:05.084660,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T02:23:16.254472,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T10:18:11.801642,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T11:41:19.273340,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T11:57:15.046925,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T12:07:43.877113,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T12:33:13.537491,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T12:56:22.216736,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T13:38:31.424283,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T14:20:40.179000,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T14:24:42.292208,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T14:36:01.990321,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T15:00:17.990321,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T15:06:23.273340,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T15:25:45.839377,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T15:41:40.254472,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T15:52:49.235604,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T16:32:47.424283,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T16:36:33.235604,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T17:00:50.443151,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T17:11:31.952585,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T17:47:08.103528,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T18:46:06.820509,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T19:12:20.707302,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T19:27:52.329943,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T19:32:26.141264,84800.60377358491
xa.s12.00.mhz.1971-02-09HR00_evid00026,1971-02-09T23:33:20.782774,84800.60377358491
xa.s12.00.mhz.1971-03-25HR00_evid00028,1971-03-25T10:13:42.641566,80819.32075471699
xa.s12.00.mhz.1971-03-25HR00_evid00028,1971-03-25T14:44:24.905717,80819.32075471699
xa.s12.00.mhz.1971-03-25HR00_evid00028,1971-03-25T19:12:19.471755,80819.32075471699
xa.s12.00.mhz.1971-03-25HR00_evid00028,1971-03-25T22:26:59.471755,80819.32075471699
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T02:55:20.688175,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T03:27:48.461760,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T04:10:32.084402,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T04:21:34.122137,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T06:39:41.669307,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T07:05:02.122137,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T07:40:18.348553,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T07:56:47.027798,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T08:06:31.480628,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T08:51:36.537232,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T09:02:20.914590,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T09:08:24.235345,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T09:29:58.725911,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T09:34:02.046666,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T10:23:59.178741,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T10:48:32.235345,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T11:02:44.763647,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T11:24:58.499496,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T11:37:35.178741,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T11:59:55.857987,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T12:08:42.046666,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T12:11:51.480628,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T12:34:25.744779,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T12:52:55.933458,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T12:56:34.046666,49044.981132075474
xa.s12.00.mhz.1971-04-13HR02_evid00029,1971-04-13T16:20:13.971194,49044.981132075474
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T00:35:24.009642,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T03:19:25.519075,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T03:49:44.387000,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T04:00:45.368132,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T04:21:35.934170,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T04:39:06.349264,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T04:55:03.934170,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T05:12:35.254925,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T05:29:20.387000,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T05:53:05.594547,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T05:56:55.783226,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T07:05:57.519075,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T11:16:11.405868,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T16:44:56.387000,62687.54716981132
xa.s12.00.mhz.1971-04-17HR00_evid00030,1971-04-17T17:24:47.934170,62687.54716981132
xa.s12.00.mhz.1971-05-12HR00_evid00031,1971-05-12T02:35:15.428981,81320.45283018867
xa.s12.00.mhz.1971-05-12HR00_evid00031,1971-05-12T08:06:33.466717,81320.45283018867
xa.s12.00.mhz.1971-05-12HR00_evid00031,1971-05-12T19:40:19.428981,81320.45283018867
xa.s12.00.mhz.1971-05-12HR00_evid00031,1971-05-12T22:35:21.164830,81320.45283018867
xa.s12.00.mhz.1971-05-12HR00_evid00032,1971-05-12T02:35:15.428981,81320.45283018867
xa.s12.00.mhz.1971-05-12HR00_evid00032,1971-05-12T08:06:33.466717,81320.45283018867
xa.s12.00.mhz.1971-05-12HR00_evid00032,1971-05-12T19:40:19.428981,81320.45283018867
xa.s12.00.mhz.1971-05-12HR00_evid00032,1971-05-12T22:35:21.164830,81320.45283018867
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T00:11:27.143509,80465.81132075471
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T04:49:47.520868,80465.81132075471
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T05:43:58.086906,80465.81132075471
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T11:45:03.747283,80465.81132075471
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T13:31:08.124642,80465.81132075471
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T14:21:31.218981,80465.81132075471
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T21:55:14.464264,80465.81132075471
xa.s12.00.mhz.1971-05-23HR00_evid00034,1971-05-23T22:21:06.313321,80465.81132075471
xa.s12.00.mhz.1971-06-12HR00_evid00035,1971-06-12T00:26:40.227113,39179.77358490566
xa.s12.00.mhz.1971-06-12HR00_evid00035,1971-06-12T02:25:26.264849,39179.77358490566
xa.s12.00.mhz.1971-06-12HR00_evid00035,1971-06-12T10:53:00.302585,39179.77358490566
xa.s12.00.mhz.1971-09-25HR00_evid00042,1971-09-25T00:12:42.689208,75451.32075471699
xa.s12.00.mhz.1971-09-25HR00_evid00042,1971-09-25T03:40:05.708075,75451.32075471699
xa.s12.00.mhz.1971-09-25HR00_evid00042,1971-09-25T10:55:40.802415,75451.32075471699
xa.s12.00.mhz.1971-09-25HR00_evid00042,1971-09-25T11:43:59.519396,75451.32075471699
xa.s12.00.mhz.1971-09-25HR00_evid00042,1971-09-25T14:21:34.311849,75451.32075471699
xa.s12.00.mhz.1971-09-25HR00_evid00042,1971-09-25T17:37:27.519396,75451.32075471699
xa.s12.00.mhz.1971-09-25HR00_evid00042,1971-09-25T20:57:31.896755,75451.32075471699
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T00:53:39.133981,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T01:09:34.907566,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T01:20:25.624547,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T01:29:34.907566,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T01:40:21.096245,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T01:53:38.228321,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T07:13:13.171717,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T10:48:08.417000,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T14:21:04.266057,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T15:31:41.549075,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T16:26:02.832094,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T16:34:28.039642,69716.67924528301
xa.s12.00.mhz.1971-10-18HR00_evid00043,1971-10-18T19:21:57.096245,69716.67924528301
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T00:10:00.274057,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T01:19:31.896698,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T04:24:57.783491,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T07:27:24.198585,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T08:36:41.783491,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T11:53:27.821226,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T14:21:12.123113,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T17:34:04.651415,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T18:10:32.425000,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T21:25:09.708019,83345.50943396226
xa.s12.00.mhz.1971-10-20HR00_evid00044,1971-10-20T23:09:05.934434,83345.50943396226
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T00:10:00.269057,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T00:21:23.438868,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T00:53:38.986038,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T07:17:51.514340,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T08:20:26.231321,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T12:26:36.344528,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T12:40:19.740755,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T12:53:37.476604,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T14:01:56.193585,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T14:17:45.174717,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T14:32:28.042642,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T14:44:33.174717,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T15:53:11.967170,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T20:01:03.061509,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T20:29:35.816226,85262.3396226415
xa.s12.00.mhz.1971-10-31HR00_evid00045,1971-10-31T23:41:02.759623,85262.3396226415
xa.s12.00.mhz.1971-11-14HR00_evid00046,1971-11-14T00:28:49.960491,58154.71698113208
xa.s12.00.mhz.1971-11-14HR00_evid00046,1971-11-14T00:46:07.847283,58154.71698113208
xa.s12.00.mhz.1971-11-14HR00_evid00046,1971-11-14T05:46:22.488792,58154.71698113208
xa.s12.00.mhz.1971-11-14HR00_evid00046,1971-11-14T10:15:29.356717,58154.71698113208
xa.s12.00.mhz.1971-11-14HR00_evid00046,1971-11-14T12:18:55.092566,58154.71698113208
xa.s12.00.mhz.1971-11-14HR00_evid00046,1971-11-14T16:09:15.318981,58154.71698113208
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T01:42:01.173604,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T02:13:22.984925,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T05:57:56.645302,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T06:37:04.871717,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T10:16:44.796245,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T12:00:39.815113,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T14:21:17.249075,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T14:24:28.192472,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T15:15:05.475491,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T15:57:06.683038,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T20:25:28.117000,83853.1320754717
xa.s12.00.mhz.1972-01-04HR00_evid00049,1972-01-04T23:17:33.249075,83853.1320754717
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T00:11:37.926434,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T05:22:15.058509,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T06:32:56.869830,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T06:52:53.398132,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T07:10:07.058509,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T07:52:07.813226,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T08:02:43.284925,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T08:06:01.775491,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T08:27:32.190585,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T10:15:51.058509,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T10:28:50.379264,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T10:44:41.926434,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T13:08:50.983038,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T13:24:04.341528,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T14:10:10.530208,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T14:21:24.945302,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T15:13:02.907566,56999.84905660377
xa.s12.00.mhz.1972-03-12HR00_evid00052,1972-03-12T15:50:00.266057,56999.84905660377
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T00:10:00.425057,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T00:18:45.406189,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T00:37:06.387321,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T01:24:49.632604,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T01:51:56.953358,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T02:10:55.368453,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T02:20:01.481660,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T02:30:03.594868,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T03:05:47.896755,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T03:53:54.538264,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T04:02:34.840151,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T04:14:48.877887,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T04:41:37.179774,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T04:49:34.160906,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T05:06:19.745811,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T05:17:53.028830,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T05:24:38.764679,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T05:54:31.066566,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T06:24:29.406189,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T06:43:38.538264,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T07:03:34.311849,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T07:12:07.821283,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T07:16:26.991094,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T07:57:40.198642,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T08:17:46.085434,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T09:02:24.576000,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T09:15:05.481660,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T09:29:34.915623,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T09:41:35.972226,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T10:20:32.274113,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T10:35:01.557132,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T10:46:04.500528,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T10:57:21.330717,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T11:14:31.972226,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T11:26:05.406189,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T11:51:56.349585,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T12:31:29.783547,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T12:45:28.425057,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T13:03:58.009962,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T13:22:37.708075,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T13:34:40.274113,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T16:30:39.519396,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T16:42:40.877887,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T17:00:48.123170,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T17:11:29.632604,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T17:27:55.594868,86028.07547169812
